Date,Time,Julian,Temp_C
5/30/2012,11:50:00,151.4930556,16.705
5/30/2012,11:55:00,151.4965278,15.092
5/30/2012,12:00:00,151.5,14.145
5/30/2012,12:05:00,151.5034722,13.68
5/30/2012,12:10:00,151.5069444,13.406
5/30/2012,12:15:00,151.5104167,13.204
5/30/2012,12:20:00,151.5138889,12.976
5/30/2012,12:25:00,151.5173611,12.365
5/30/2012,12:30:00,151.5208333,12.075
5/30/2012,12:35:00,151.5243056,12.318
5/30/2012,12:40:00,151.5277778,12.624
5/30/2012,12:45:00,151.53125,12.764
5/30/2012,12:50:00,151.5347222,12.754
5/30/2012,12:55:00,151.5381944,12.779
5/30/2012,13:00:00,151.5416667,12.875
5/30/2012,13:05:00,151.5451389,12.804
5/30/2012,13:10:00,151.5486111,12.787
5/30/2012,13:15:00,151.5520833,12.953
5/30/2012,13:20:00,151.5555556,13.079
5/30/2012,13:25:00,151.5590278,13.175
5/30/2012,13:30:00,151.5625,13.236
5/30/2012,13:35:00,151.5659722,13.167
5/30/2012,13:40:00,151.5694444,13.101
5/30/2012,13:45:00,151.5729167,12.795
5/30/2012,13:50:00,151.5763889,12.742
5/30/2012,13:55:00,151.5798611,12.823
5/30/2012,14:00:00,151.5833333,13.113
5/30/2012,14:05:00,151.5868056,13.412
5/30/2012,14:10:00,151.5902778,13.557
5/30/2012,14:15:00,151.59375,13.633
5/30/2012,14:20:00,151.5972222,13.792
5/30/2012,14:25:00,151.6006944,13.877
5/30/2012,14:30:00,151.6041667,13.968
5/30/2012,14:35:00,151.6076389,14.135
5/30/2012,14:40:00,151.6111111,14.254
5/30/2012,14:45:00,151.6145833,14.396
5/30/2012,14:50:00,151.6180556,14.611
5/30/2012,14:55:00,151.6215278,14.741
5/30/2012,15:00:00,151.625,14.875
5/30/2012,15:05:00,151.6284722,15.035
5/30/2012,15:10:00,151.6319444,14.894
5/30/2012,15:15:00,151.6354167,14.454
5/30/2012,15:20:00,151.6388889,13.932
5/30/2012,15:25:00,151.6423611,13.717
5/30/2012,15:30:00,151.6458333,13.754
5/30/2012,15:35:00,151.6493056,13.872
5/30/2012,15:40:00,151.6527778,13.932
5/30/2012,15:45:00,151.65625,13.485
5/30/2012,15:50:00,151.6597222,12.721
5/30/2012,15:55:00,151.6631944,12.056
5/30/2012,16:00:00,151.6666667,11.696
5/30/2012,16:05:00,151.6701389,11.617
5/30/2012,16:10:00,151.6736111,11.691
5/30/2012,16:15:00,151.6770833,11.472
5/30/2012,16:20:00,151.6805556,11.821
5/30/2012,16:25:00,151.6840278,12.148
5/30/2012,16:30:00,151.6875,12.262
5/30/2012,16:35:00,151.6909722,12.703
5/30/2012,16:40:00,151.6944444,13.161
5/30/2012,16:45:00,151.6979167,13.495
5/30/2012,16:50:00,151.7013889,13.648
5/30/2012,16:55:00,151.7048611,13.738
5/30/2012,17:00:00,151.7083333,14.25
5/30/2012,17:05:00,151.7118056,14.671
5/30/2012,17:10:00,151.7152778,15.088
5/30/2012,17:15:00,151.71875,15.197
5/30/2012,17:20:00,151.7222222,14.372
5/30/2012,17:25:00,151.7256944,13.809
5/30/2012,17:30:00,151.7291667,14.242
5/30/2012,17:35:00,151.7326389,14.89
5/30/2012,17:40:00,151.7361111,15.309
5/30/2012,17:45:00,151.7395833,15.487
5/30/2012,17:50:00,151.7430556,15.661
5/30/2012,17:55:00,151.7465278,16.125
5/30/2012,18:00:00,151.75,16.407
5/30/2012,18:05:00,151.7534722,16.556
5/30/2012,18:10:00,151.7569444,16.757
5/30/2012,18:15:00,151.7604167,16.831
5/30/2012,18:20:00,151.7638889,16.69
5/30/2012,18:25:00,151.7673611,16.522
5/30/2012,18:30:00,151.7708333,16.378
5/30/2012,18:35:00,151.7743056,16.296
5/30/2012,18:40:00,151.7777778,16.195
5/30/2012,18:45:00,151.78125,16.115
5/30/2012,18:50:00,151.7847222,16.107
5/30/2012,18:55:00,151.7881944,16.255
5/30/2012,19:00:00,151.7916667,16.493
5/30/2012,19:05:00,151.7951389,16.672
5/30/2012,19:10:00,151.7986111,16.472
5/30/2012,19:15:00,151.8020833,16.014
5/30/2012,19:20:00,151.8055556,15.49
5/30/2012,19:25:00,151.8090278,15.244
5/30/2012,19:30:00,151.8125,15.135
5/30/2012,19:35:00,151.8159722,15.065
5/30/2012,19:40:00,151.8194444,15.095
5/30/2012,19:45:00,151.8229167,14.685
5/30/2012,19:50:00,151.8263889,13.576
5/30/2012,19:55:00,151.8298611,12.956
5/30/2012,20:00:00,151.8333333,12.803
5/30/2012,20:05:00,151.8368056,12.411
5/30/2012,20:10:00,151.8402778,12.018
5/30/2012,20:15:00,151.84375,12.07
5/30/2012,20:20:00,151.8472222,12.385
5/30/2012,20:25:00,151.8506944,12.676
5/30/2012,20:30:00,151.8541667,12.644
5/30/2012,20:35:00,151.8576389,12.48
5/30/2012,20:40:00,151.8611111,12.421
5/30/2012,20:45:00,151.8645833,12.393
5/30/2012,20:50:00,151.8680556,12.287
5/30/2012,20:55:00,151.8715278,12.042
5/30/2012,21:00:00,151.875,11.681
5/30/2012,21:05:00,151.8784722,11.282
5/30/2012,21:10:00,151.8819444,10.999
5/30/2012,21:15:00,151.8854167,10.896
5/30/2012,21:20:00,151.8888889,10.897
5/30/2012,21:25:00,151.8923611,10.84
5/30/2012,21:30:00,151.8958333,10.795
5/30/2012,21:35:00,151.8993056,10.758
5/30/2012,21:40:00,151.9027778,10.823
5/30/2012,21:45:00,151.90625,10.987
5/30/2012,21:50:00,151.9097222,11.089
5/30/2012,21:55:00,151.9131944,11.091
5/30/2012,22:00:00,151.9166667,11.169
5/30/2012,22:05:00,151.9201389,11.319
5/30/2012,22:10:00,151.9236111,11.439
5/30/2012,22:15:00,151.9270833,11.457
5/30/2012,22:20:00,151.9305556,11.444
5/30/2012,22:25:00,151.9340278,11.406
5/30/2012,22:30:00,151.9375,11.366
5/30/2012,22:35:00,151.9409722,11.284
5/30/2012,22:40:00,151.9444444,11.289
5/30/2012,22:45:00,151.9479167,11.298
5/30/2012,22:50:00,151.9513889,11.291
5/30/2012,22:55:00,151.9548611,11.222
5/30/2012,23:00:00,151.9583333,11.034
5/30/2012,23:05:00,151.9618056,10.7
5/30/2012,23:10:00,151.9652778,10.081
5/30/2012,23:15:00,151.96875,9.537
5/30/2012,23:20:00,151.9722222,9.149
5/30/2012,23:25:00,151.9756944,8.897
5/30/2012,23:30:00,151.9791667,8.582
5/30/2012,23:35:00,151.9826389,8.213
5/30/2012,23:40:00,151.9861111,7.894
5/30/2012,23:45:00,151.9895833,7.619
5/30/2012,23:50:00,151.9930556,7.339
5/30/2012,23:55:00,151.9965278,7.113
5/31/2012,0:00:00,152,6.89
5/31/2012,0:05:00,152.0034722,6.664
5/31/2012,0:10:00,152.0069444,6.476
5/31/2012,0:15:00,152.0104167,6.266
5/31/2012,0:20:00,152.0138889,6.063
5/31/2012,0:25:00,152.0173611,5.883
5/31/2012,0:30:00,152.0208333,5.718
5/31/2012,0:35:00,152.0243056,5.483
5/31/2012,0:40:00,152.0277778,5.192
5/31/2012,0:45:00,152.03125,4.995
5/31/2012,0:50:00,152.0347222,4.966
5/31/2012,0:55:00,152.0381944,4.994
5/31/2012,1:00:00,152.0416667,4.998
5/31/2012,1:05:00,152.0451389,4.955
5/31/2012,1:10:00,152.0486111,4.76
5/31/2012,1:15:00,152.0520833,4.648
5/31/2012,1:20:00,152.0555556,4.464
5/31/2012,1:25:00,152.0590278,4.097
5/31/2012,1:30:00,152.0625,3.755
5/31/2012,1:35:00,152.0659722,3.52
5/31/2012,1:40:00,152.0694444,3.316
5/31/2012,1:45:00,152.0729167,3.057
5/31/2012,1:50:00,152.0763889,2.888
5/31/2012,1:55:00,152.0798611,2.806
5/31/2012,2:00:00,152.0833333,2.796
5/31/2012,2:05:00,152.0868056,2.813
5/31/2012,2:10:00,152.0902778,2.802
5/31/2012,2:15:00,152.09375,2.824
5/31/2012,2:20:00,152.0972222,2.821
5/31/2012,2:25:00,152.1006944,2.788
5/31/2012,2:30:00,152.1041667,2.737
5/31/2012,2:35:00,152.1076389,2.682
5/31/2012,2:40:00,152.1111111,2.669
5/31/2012,2:45:00,152.1145833,2.648
5/31/2012,2:50:00,152.1180556,2.576
5/31/2012,2:55:00,152.1215278,2.483
5/31/2012,3:00:00,152.125,2.613
5/31/2012,3:05:00,152.1284722,2.801
5/31/2012,3:10:00,152.1319444,2.944
5/31/2012,3:15:00,152.1354167,3.048
5/31/2012,3:20:00,152.1388889,3.067
5/31/2012,3:25:00,152.1423611,2.995
5/31/2012,3:30:00,152.1458333,2.855
5/31/2012,3:35:00,152.1493056,2.657
5/31/2012,3:40:00,152.1527778,2.476
5/31/2012,3:45:00,152.15625,2.394
5/31/2012,3:50:00,152.1597222,2.276
5/31/2012,3:55:00,152.1631944,2.211
5/31/2012,4:00:00,152.1666667,2.227
5/31/2012,4:05:00,152.1701389,2.279
5/31/2012,4:10:00,152.1736111,2.388
5/31/2012,4:15:00,152.1770833,2.582
5/31/2012,4:20:00,152.1805556,2.845
5/31/2012,4:25:00,152.1840278,3.12
5/31/2012,4:30:00,152.1875,3.34
5/31/2012,4:35:00,152.1909722,3.566
5/31/2012,4:40:00,152.1944444,3.855
5/31/2012,4:45:00,152.1979167,4.164
5/31/2012,4:50:00,152.2013889,4.475
5/31/2012,4:55:00,152.2048611,4.702
5/31/2012,5:00:00,152.2083333,4.745
5/31/2012,5:05:00,152.2118056,4.687
5/31/2012,5:10:00,152.2152778,4.692
5/31/2012,5:15:00,152.21875,4.82
5/31/2012,5:20:00,152.2222222,4.945
5/31/2012,5:25:00,152.2256944,4.986
5/31/2012,5:30:00,152.2291667,5.044
5/31/2012,5:35:00,152.2326389,5.122
5/31/2012,5:40:00,152.2361111,5.22
5/31/2012,5:45:00,152.2395833,5.296
5/31/2012,5:50:00,152.2430556,5.314
5/31/2012,5:55:00,152.2465278,5.31
5/31/2012,6:00:00,152.25,5.402
5/31/2012,6:05:00,152.2534722,5.507
5/31/2012,6:10:00,152.2569444,5.567
5/31/2012,6:15:00,152.2604167,5.58
5/31/2012,6:20:00,152.2638889,5.554
5/31/2012,6:25:00,152.2673611,5.58
5/31/2012,6:30:00,152.2708333,5.642
5/31/2012,6:35:00,152.2743056,5.672
5/31/2012,6:40:00,152.2777778,5.694
5/31/2012,6:45:00,152.28125,5.748
5/31/2012,6:50:00,152.2847222,5.826
5/31/2012,6:55:00,152.2881944,5.949
5/31/2012,7:00:00,152.2916667,6.149
5/31/2012,7:05:00,152.2951389,6.404
5/31/2012,7:10:00,152.2986111,6.677
5/31/2012,7:15:00,152.3020833,7.076
5/31/2012,7:20:00,152.3055556,7.755
5/31/2012,7:25:00,152.3090278,8.512
5/31/2012,7:30:00,152.3125,9.127
5/31/2012,7:35:00,152.3159722,9.565
5/31/2012,7:40:00,152.3194444,9.791
5/31/2012,7:45:00,152.3229167,9.879
5/31/2012,7:50:00,152.3263889,9.914
5/31/2012,7:55:00,152.3298611,9.944
5/31/2012,8:00:00,152.3333333,9.945
5/31/2012,8:05:00,152.3368056,9.989
5/31/2012,8:10:00,152.3402778,10.149
5/31/2012,8:15:00,152.34375,10.387
5/31/2012,8:20:00,152.3472222,10.632
5/31/2012,8:25:00,152.3506944,11.011
5/31/2012,8:30:00,152.3541667,11.405
5/31/2012,8:35:00,152.3576389,11.668
5/31/2012,8:40:00,152.3611111,11.896
5/31/2012,8:45:00,152.3645833,12.072
5/31/2012,8:50:00,152.3680556,12.261
5/31/2012,8:55:00,152.3715278,12.452
5/31/2012,9:00:00,152.375,12.505
5/31/2012,9:05:00,152.3784722,12.376
5/31/2012,9:10:00,152.3819444,12.152
5/31/2012,9:15:00,152.3854167,11.882
5/31/2012,9:20:00,152.3888889,11.549
5/31/2012,9:25:00,152.3923611,11.338
5/31/2012,9:30:00,152.3958333,11.265
5/31/2012,9:35:00,152.3993056,11.311
5/31/2012,9:40:00,152.4027778,11.554
5/31/2012,9:45:00,152.40625,11.941
5/31/2012,9:50:00,152.4097222,12.313
5/31/2012,9:55:00,152.4131944,12.61
5/31/2012,10:00:00,152.4166667,13.053
5/31/2012,10:05:00,152.4201389,13.382
5/31/2012,10:10:00,152.4236111,13.372
5/31/2012,10:15:00,152.4270833,13.125
5/31/2012,10:20:00,152.4305556,13.148
5/31/2012,10:25:00,152.4340278,13.317
5/31/2012,10:30:00,152.4375,13.543
5/31/2012,10:35:00,152.4409722,13.686
5/31/2012,10:40:00,152.4444444,13.734
5/31/2012,10:45:00,152.4479167,13.873
5/31/2012,10:50:00,152.4513889,13.987
5/31/2012,10:55:00,152.4548611,13.581
5/31/2012,11:00:00,152.4583333,13.115
5/31/2012,11:05:00,152.4618056,12.665
5/31/2012,11:10:00,152.4652778,12.333
5/31/2012,11:15:00,152.46875,12.299
5/31/2012,11:20:00,152.4722222,12.676
5/31/2012,11:25:00,152.4756944,13.121
5/31/2012,11:30:00,152.4791667,13.379
5/31/2012,11:35:00,152.4826389,13.543
5/31/2012,11:40:00,152.4861111,13.778
5/31/2012,11:45:00,152.4895833,14.033
5/31/2012,11:50:00,152.4930556,14.22
5/31/2012,11:55:00,152.4965278,14.378
5/31/2012,12:00:00,152.5,14.631
5/31/2012,12:05:00,152.5034722,14.944
5/31/2012,12:10:00,152.5069444,15.049
5/31/2012,12:15:00,152.5104167,15.181
5/31/2012,12:20:00,152.5138889,14.974
5/31/2012,12:25:00,152.5173611,14.634
5/31/2012,12:30:00,152.5208333,14.399
5/31/2012,12:35:00,152.5243056,14.27
5/31/2012,12:40:00,152.5277778,14.116
5/31/2012,12:45:00,152.53125,14.014
5/31/2012,12:50:00,152.5347222,13.935
5/31/2012,12:55:00,152.5381944,13.94
5/31/2012,13:00:00,152.5416667,13.884
5/31/2012,13:05:00,152.5451389,13.576
5/31/2012,13:10:00,152.5486111,13.325
5/31/2012,13:15:00,152.5520833,13.141
5/31/2012,13:20:00,152.5555556,12.902
5/31/2012,13:25:00,152.5590278,12.655
5/31/2012,13:30:00,152.5625,12.107
5/31/2012,13:35:00,152.5659722,11.47
5/31/2012,13:40:00,152.5694444,10.794
5/31/2012,13:45:00,152.5729167,10.282
5/31/2012,13:50:00,152.5763889,10.004
5/31/2012,13:55:00,152.5798611,9.891
5/31/2012,14:00:00,152.5833333,9.857
5/31/2012,14:05:00,152.5868056,9.932
5/31/2012,14:10:00,152.5902778,10.045
5/31/2012,14:15:00,152.59375,10.082
5/31/2012,14:20:00,152.5972222,10.152
5/31/2012,14:25:00,152.6006944,10.277
5/31/2012,14:30:00,152.6041667,10.495
5/31/2012,14:35:00,152.6076389,10.783
5/31/2012,14:40:00,152.6111111,11.055
5/31/2012,14:45:00,152.6145833,11.363
5/31/2012,14:50:00,152.6180556,11.683
5/31/2012,14:55:00,152.6215278,11.992
5/31/2012,15:00:00,152.625,12.262
5/31/2012,15:05:00,152.6284722,12.373
5/31/2012,15:10:00,152.6319444,12.461
5/31/2012,15:15:00,152.6354167,12.539
5/31/2012,15:20:00,152.6388889,12.628
5/31/2012,15:25:00,152.6423611,12.721
5/31/2012,15:30:00,152.6458333,12.805
5/31/2012,15:35:00,152.6493056,12.819
5/31/2012,15:40:00,152.6527778,12.826
5/31/2012,15:45:00,152.65625,12.824
5/31/2012,15:50:00,152.6597222,12.79
5/31/2012,15:55:00,152.6631944,12.663
5/31/2012,16:00:00,152.6666667,12.807
5/31/2012,16:05:00,152.6701389,13.48
5/31/2012,16:10:00,152.6736111,14.217
5/31/2012,16:15:00,152.6770833,14.393
5/31/2012,16:20:00,152.6805556,14.687
5/31/2012,16:25:00,152.6840278,14.614
5/31/2012,16:30:00,152.6875,14.077
5/31/2012,16:35:00,152.6909722,14.136
5/31/2012,16:40:00,152.6944444,13.897
5/31/2012,16:45:00,152.6979167,13.615
5/31/2012,16:50:00,152.7013889,14.055
5/31/2012,16:55:00,152.7048611,14.709
5/31/2012,17:00:00,152.7083333,14.436
5/31/2012,17:05:00,152.7118056,13.816
5/31/2012,17:10:00,152.7152778,13.351
5/31/2012,17:15:00,152.71875,12.871
5/31/2012,17:20:00,152.7222222,12.538
5/31/2012,17:25:00,152.7256944,12.723
5/31/2012,17:30:00,152.7291667,12.772
5/31/2012,17:35:00,152.7326389,12.414
5/31/2012,17:40:00,152.7361111,12.079
5/31/2012,17:45:00,152.7395833,11.875
5/31/2012,17:50:00,152.7430556,11.741
5/31/2012,17:55:00,152.7465278,11.623
5/31/2012,18:00:00,152.75,11.38
5/31/2012,18:05:00,152.7534722,11.049
5/31/2012,18:10:00,152.7569444,10.812
5/31/2012,18:15:00,152.7604167,10.675
5/31/2012,18:20:00,152.7638889,10.514
5/31/2012,18:25:00,152.7673611,10.203
5/31/2012,18:30:00,152.7708333,9.936
5/31/2012,18:35:00,152.7743056,9.807
5/31/2012,18:40:00,152.7777778,9.822
5/31/2012,18:45:00,152.78125,9.943
5/31/2012,18:50:00,152.7847222,10.023
5/31/2012,18:55:00,152.7881944,9.899
5/31/2012,19:00:00,152.7916667,9.7
5/31/2012,19:05:00,152.7951389,9.578
5/31/2012,19:10:00,152.7986111,9.554
5/31/2012,19:15:00,152.8020833,9.556
5/31/2012,19:20:00,152.8055556,9.556
5/31/2012,19:25:00,152.8090278,9.574
5/31/2012,19:30:00,152.8125,9.558
5/31/2012,19:35:00,152.8159722,9.415
5/31/2012,19:40:00,152.8194444,9.262
5/31/2012,19:45:00,152.8229167,9.072
5/31/2012,19:50:00,152.8263889,8.898
5/31/2012,19:55:00,152.8298611,8.8
5/31/2012,20:00:00,152.8333333,8.722
5/31/2012,20:05:00,152.8368056,8.606
5/31/2012,20:10:00,152.8402778,8.562
5/31/2012,20:15:00,152.84375,8.55
5/31/2012,20:20:00,152.8472222,8.505
5/31/2012,20:25:00,152.8506944,8.478
5/31/2012,20:30:00,152.8541667,8.552
5/31/2012,20:35:00,152.8576389,8.843
5/31/2012,20:40:00,152.8611111,9.194
5/31/2012,20:45:00,152.8645833,9.551
5/31/2012,20:50:00,152.8680556,10.056
5/31/2012,20:55:00,152.8715278,10.461
5/31/2012,21:00:00,152.875,10.745
5/31/2012,21:05:00,152.8784722,10.951
5/31/2012,21:10:00,152.8819444,10.795
5/31/2012,21:15:00,152.8854167,10.776
5/31/2012,21:20:00,152.8888889,10.886
5/31/2012,21:25:00,152.8923611,11.161
5/31/2012,21:30:00,152.8958333,11.11
5/31/2012,21:35:00,152.8993056,10.883
5/31/2012,21:40:00,152.9027778,10.556
5/31/2012,21:45:00,152.90625,10.136
5/31/2012,21:50:00,152.9097222,9.614
5/31/2012,21:55:00,152.9131944,8.871
5/31/2012,22:00:00,152.9166667,8.497
5/31/2012,22:05:00,152.9201389,8.487
5/31/2012,22:10:00,152.9236111,8.42
5/31/2012,22:15:00,152.9270833,8.311
5/31/2012,22:20:00,152.9305556,8.141
5/31/2012,22:25:00,152.9340278,7.939
5/31/2012,22:30:00,152.9375,7.797
5/31/2012,22:35:00,152.9409722,7.724
5/31/2012,22:40:00,152.9444444,7.602
5/31/2012,22:45:00,152.9479167,7.514
5/31/2012,22:50:00,152.9513889,7.368
5/31/2012,22:55:00,152.9548611,7.15
5/31/2012,23:00:00,152.9583333,6.862
5/31/2012,23:05:00,152.9618056,6.537
5/31/2012,23:10:00,152.9652778,6.106
5/31/2012,23:15:00,152.96875,5.751
5/31/2012,23:20:00,152.9722222,5.432
5/31/2012,23:25:00,152.9756944,4.975
5/31/2012,23:30:00,152.9791667,4.427
5/31/2012,23:35:00,152.9826389,4.116
5/31/2012,23:40:00,152.9861111,4.011
5/31/2012,23:45:00,152.9895833,3.966
5/31/2012,23:50:00,152.9930556,3.879
5/31/2012,23:55:00,152.9965278,3.719
6/1/2012,0:00:00,153,3.48
6/1/2012,0:05:00,153.0034722,3.156
6/1/2012,0:10:00,153.0069444,2.941
6/1/2012,0:15:00,153.0104167,2.79
6/1/2012,0:20:00,153.0138889,2.618
6/1/2012,0:25:00,153.0173611,2.292
6/1/2012,0:30:00,153.0208333,1.967
6/1/2012,0:35:00,153.0243056,1.717
6/1/2012,0:40:00,153.0277778,1.55
6/1/2012,0:45:00,153.03125,1.43
6/1/2012,0:50:00,153.0347222,1.321
6/1/2012,0:55:00,153.0381944,1.207
6/1/2012,1:00:00,153.0416667,1.106
6/1/2012,1:05:00,153.0451389,1.032
6/1/2012,1:10:00,153.0486111,0.987
6/1/2012,1:15:00,153.0520833,0.968
6/1/2012,1:20:00,153.0555556,0.959
6/1/2012,1:25:00,153.0590278,0.953
6/1/2012,1:30:00,153.0625,0.936
6/1/2012,1:35:00,153.0659722,0.91
6/1/2012,1:40:00,153.0694444,0.895
6/1/2012,1:45:00,153.0729167,0.884
6/1/2012,1:50:00,153.0763889,0.878
6/1/2012,1:55:00,153.0798611,0.829
6/1/2012,2:00:00,153.0833333,0.718
6/1/2012,2:05:00,153.0868056,0.548
6/1/2012,2:10:00,153.0902778,0.276
6/1/2012,2:15:00,153.09375,-0.057
6/1/2012,2:20:00,153.0972222,-0.3
6/1/2012,2:25:00,153.1006944,-0.382
6/1/2012,2:30:00,153.1041667,-0.431
6/1/2012,2:35:00,153.1076389,-0.494
6/1/2012,2:40:00,153.1111111,-0.542
6/1/2012,2:45:00,153.1145833,-0.581
6/1/2012,2:50:00,153.1180556,-0.604
6/1/2012,2:55:00,153.1215278,-0.611
6/1/2012,3:00:00,153.125,-0.601
6/1/2012,3:05:00,153.1284722,-0.594
6/1/2012,3:10:00,153.1319444,-0.613
6/1/2012,3:15:00,153.1354167,-0.638
6/1/2012,3:20:00,153.1388889,-0.666
6/1/2012,3:25:00,153.1423611,-0.677
6/1/2012,3:30:00,153.1458333,-0.698
6/1/2012,3:35:00,153.1493056,-0.728
6/1/2012,3:40:00,153.1527778,-0.748
6/1/2012,3:45:00,153.15625,-0.748
6/1/2012,3:50:00,153.1597222,-0.701
6/1/2012,3:55:00,153.1631944,-0.569
6/1/2012,4:00:00,153.1666667,-0.349
6/1/2012,4:05:00,153.1701389,-0.09
6/1/2012,4:10:00,153.1736111,0.112
6/1/2012,4:15:00,153.1770833,0.331
6/1/2012,4:20:00,153.1805556,0.593
6/1/2012,4:25:00,153.1840278,0.825
6/1/2012,4:30:00,153.1875,1.062
6/1/2012,4:35:00,153.1909722,1.239
6/1/2012,4:40:00,153.1944444,1.264
6/1/2012,4:45:00,153.1979167,1.145
6/1/2012,4:50:00,153.2013889,1.031
6/1/2012,4:55:00,153.2048611,0.893
6/1/2012,5:00:00,153.2083333,0.824
6/1/2012,5:05:00,153.2118056,0.721
6/1/2012,5:10:00,153.2152778,0.66
6/1/2012,5:15:00,153.21875,0.695
6/1/2012,5:20:00,153.2222222,0.794
6/1/2012,5:25:00,153.2256944,1.03
6/1/2012,5:30:00,153.2291667,1.402
6/1/2012,5:35:00,153.2326389,1.608
6/1/2012,5:40:00,153.2361111,1.643
6/1/2012,5:45:00,153.2395833,1.644
6/1/2012,5:50:00,153.2430556,1.648
6/1/2012,5:55:00,153.2465278,1.463
6/1/2012,6:00:00,153.25,1.162
6/1/2012,6:05:00,153.2534722,0.952
6/1/2012,6:10:00,153.2569444,0.802
6/1/2012,6:15:00,153.2604167,0.703
6/1/2012,6:20:00,153.2638889,0.712
6/1/2012,6:25:00,153.2673611,0.866
6/1/2012,6:30:00,153.2708333,0.807
6/1/2012,6:35:00,153.2743056,0.683
6/1/2012,6:40:00,153.2777778,0.761
6/1/2012,6:45:00,153.28125,1.235
6/1/2012,6:50:00,153.2847222,1.928
6/1/2012,6:55:00,153.2881944,2.596
6/1/2012,7:00:00,153.2916667,3.326
6/1/2012,7:05:00,153.2951389,3.81
6/1/2012,7:10:00,153.2986111,3.865
6/1/2012,7:15:00,153.3020833,4.155
6/1/2012,7:20:00,153.3055556,4.789
6/1/2012,7:25:00,153.3090278,5.411
6/1/2012,7:30:00,153.3125,5.799
6/1/2012,7:35:00,153.3159722,5.972
6/1/2012,7:40:00,153.3194444,6.155
6/1/2012,7:45:00,153.3229167,6.47
6/1/2012,7:50:00,153.3263889,6.913
6/1/2012,7:55:00,153.3298611,7.28
6/1/2012,8:00:00,153.3333333,7.682
6/1/2012,8:05:00,153.3368056,7.911
6/1/2012,8:10:00,153.3402778,7.802
6/1/2012,8:15:00,153.34375,7.587
6/1/2012,8:20:00,153.3472222,7.525
6/1/2012,8:25:00,153.3506944,7.476
6/1/2012,8:30:00,153.3541667,7.513
6/1/2012,8:35:00,153.3576389,7.525
6/1/2012,8:40:00,153.3611111,7.562
6/1/2012,8:45:00,153.3645833,7.841
6/1/2012,8:50:00,153.3680556,7.916
6/1/2012,8:55:00,153.3715278,7.974
6/1/2012,9:00:00,153.375,8.135
6/1/2012,9:05:00,153.3784722,8.395
6/1/2012,9:10:00,153.3819444,8.317
6/1/2012,9:15:00,153.3854167,7.824
6/1/2012,9:20:00,153.3888889,7.383
6/1/2012,9:25:00,153.3923611,7.057
6/1/2012,9:30:00,153.3958333,7.085
6/1/2012,9:35:00,153.3993056,7.118
6/1/2012,9:40:00,153.4027778,6.925
6/1/2012,9:45:00,153.40625,6.768
6/1/2012,9:50:00,153.4097222,6.835
6/1/2012,9:55:00,153.4131944,6.845
6/1/2012,10:00:00,153.4166667,7.005
6/1/2012,10:05:00,153.4201389,7.023
6/1/2012,10:10:00,153.4236111,6.952
6/1/2012,10:15:00,153.4270833,6.846
6/1/2012,10:20:00,153.4305556,6.818
6/1/2012,10:25:00,153.4340278,6.848
6/1/2012,10:30:00,153.4375,6.797
6/1/2012,10:35:00,153.4409722,6.762
6/1/2012,10:40:00,153.4444444,6.818
6/1/2012,10:45:00,153.4479167,7.186
6/1/2012,10:50:00,153.4513889,7.621
6/1/2012,10:55:00,153.4548611,7.615
6/1/2012,11:00:00,153.4583333,7.627
6/1/2012,11:05:00,153.4618056,7.956
6/1/2012,11:10:00,153.4652778,7.957
6/1/2012,11:15:00,153.46875,8.119
6/1/2012,11:20:00,153.4722222,8.334
6/1/2012,11:25:00,153.4756944,8.268
6/1/2012,11:30:00,153.4791667,8.047
6/1/2012,11:35:00,153.4826389,7.869
6/1/2012,11:40:00,153.4861111,7.773
6/1/2012,11:45:00,153.4895833,7.634
6/1/2012,11:50:00,153.4930556,7.498
6/1/2012,11:55:00,153.4965278,7.379
6/1/2012,12:00:00,153.5,7.274
6/1/2012,12:05:00,153.5034722,7.193
6/1/2012,12:10:00,153.5069444,7.162
6/1/2012,12:15:00,153.5104167,7.215
6/1/2012,12:20:00,153.5138889,7.211
6/1/2012,12:25:00,153.5173611,7.297
6/1/2012,12:30:00,153.5208333,7.49
6/1/2012,12:35:00,153.5243056,7.62
6/1/2012,12:40:00,153.5277778,7.746
6/1/2012,12:45:00,153.53125,7.908
6/1/2012,12:50:00,153.5347222,8.033
6/1/2012,12:55:00,153.5381944,8.152
6/1/2012,13:00:00,153.5416667,8.237
6/1/2012,13:05:00,153.5451389,8.259
6/1/2012,13:10:00,153.5486111,8.299
6/1/2012,13:15:00,153.5520833,8.421
6/1/2012,13:20:00,153.5555556,8.488
6/1/2012,13:25:00,153.5590278,8.508
6/1/2012,13:30:00,153.5625,8.568
6/1/2012,13:35:00,153.5659722,8.58
6/1/2012,13:40:00,153.5694444,8.515
6/1/2012,13:45:00,153.5729167,8.434
6/1/2012,13:50:00,153.5763889,8.401
6/1/2012,13:55:00,153.5798611,8.224
6/1/2012,14:00:00,153.5833333,7.965
6/1/2012,14:05:00,153.5868056,7.842
6/1/2012,14:10:00,153.5902778,7.799
6/1/2012,14:15:00,153.59375,7.684
6/1/2012,14:20:00,153.5972222,7.642
6/1/2012,14:25:00,153.6006944,7.623
6/1/2012,14:30:00,153.6041667,7.572
6/1/2012,14:35:00,153.6076389,7.596
